player,pitches,total,pitches%,PA,AB,BIP,H,1B,2B,3B,HR,SO,K%,BB,BB%,Whiffs,Swings,BA,xBA,OBP,xOBP,SLG,xSLG,wOBA,xwOBA,Barrels,PV,EV,LA
Jacob Wilson,6,349,1.7,3,3,3,0,0,0,0,0,0,0.0,0,0.0,0,3,.000,.328,.000,.328,.000,.372,.000,.306,0,99.1,90.9,-9
Jordyn Adams,6,158,3.8,2,2,2,2,1,0,0,1,0,0.0,0,0.0,1,4,1.000,.884,1.000,.884,2.500,2.207,1.466,1.288,1,100.0,101.8,24
Reese McGuire,6,609,1.0,2,1,1,0,0,0,0,0,0,0.0,0,0.0,0,4,.000,.117,.500,.558,.000,.200,.360,.426,0,99.2,81.0,29
Nick Sogard,6,348,1.7,2,2,0,0,0,0,0,0,2,100.0,0,0.0,1,2,.000,0,.000,0,.000,0,.000,.000,0,98.8,0,0
Kyle McCann,6,636,0.9,2,2,0,0,0,0,0,0,2,100.0,0,0.0,2,3,.000,0,.000,0,.000,0,.000,.000,0,100.0,0,0
Billy Cook,6,184,3.3,1,1,0,0,0,0,0,0,1,100.0,0,0.0,2,3,.000,0,.000,0,.000,0,.000,.000,0,98.9,0,0
Jace Peterson,5,102,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.3,0,0
Aledmys Díaz,5,116,4.3,1,1,1,0,0,0,0,0,0,0.0,0,0.0,1,3,.000,.081,.000,.081,.000,.091,.000,.076,0,99.3,89.5,-24
David Dahl,5,266,1.9,1,1,1,1,1,0,0,0,0,0.0,0,0.0,1,3,1.000,.960,1.000,.960,1.000,1.106,.882,.900,0,99.6,92.8,14
Graham Pauley,5,140,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,98.5,0,0
Zach Dezenzo,5,245,2.0,2,2,0,0,0,0,0,0,2,100.0,0,0.0,2,4,.000,0,.000,0,.000,0,.000,.000,0,98.8,0,0
Rafael Ortega,5,68,7.4,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,2,.000,.429,.000,.429,.000,.462,.000,.387,0,99.4,104.1,0
Eli White,5,160,3.1,2,1,1,0,0,0,0,0,0,0.0,0,0.0,0,2,.000,.385,.500,.693,.000,.457,.360,.538,0,99.6,82.7,4
Darell Hernaiz,5,510,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,98.4,0,0
Nasim Nuñez,5,327,1.5,2,1,0,0,0,0,0,0,1,50.0,1,50.0,0,0,.000,0,.500,.500,.000,0,.345,.345,0,101.3,0,0
Daniel Vogelbach,5,362,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,0,0
Gabriel Arias,5,578,0.9,1,1,1,0,0,0,0,0,0,0.0,0,0.0,1,3,.000,.144,.000,.144,.000,.184,.000,.144,0,98.5,92.1,-12
Christian Encarnacion-Strand,5,451,1.1,3,3,1,0,0,0,0,0,2,66.7,0,0.0,1,3,.000,.010,.000,.010,.000,.019,.000,.014,0,99.2,82.6,55
Vaughn Grissom,5,443,1.1,1,1,0,0,0,0,0,0,1,100.0,0,0.0,1,3,.000,0,.000,0,.000,0,.000,.000,0,98.7,0,0
Eguy Rosario,5,226,2.2,2,2,1,0,0,0,0,0,1,50.0,0,0.0,1,2,.000,.005,.000,.005,.000,.006,.000,.006,0,98.7,63.8,59
Shay Whitcomb,4,181,2.2,1,1,0,0,0,0,0,0,1,100.0,0,0.0,1,2,.000,0,.000,0,.000,0,.000,.000,0,99.1,0,0
Niko Goodrum,4,140,2.9,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,2,.000,.288,.000,.288,.000,.291,.000,.259,0,99.0,61.9,-62
Yoán Moncada,4,192,2.1,1,1,0,0,0,0,0,0,1,100.0,0,0.0,0,2,.000,0,.000,0,.000,0,.000,.000,0,99.4,0,0
Omar Narváez,4,269,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,98.6,0,0
Joey Wendle,4,134,3.0,1,1,0,0,0,0,0,0,1,100.0,0,0.0,1,1,.000,0,.000,0,.000,0,.000,.000,0,98.8,0,0
Trenton Brooks,4,110,3.6,1,0,0,0,0,0,0,0,0,0.0,1,100.0,0,1,0,0,1.000,1.000,0,0,.689,.689,0,101.0,0,0
Dillon Dingler,4,331,1.2,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,4,.000,.001,.000,.001,.000,.001,.000,.000,0,99.6,61.4,81
Armando Alvarez,4,139,2.9,1,1,1,1,1,0,0,0,0,0.0,0,0.0,0,1,1.000,.366,1.000,.366,1.000,.367,.882,.333,0,100.1,87.7,-62
Jason Vosler,4,120,3.3,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,2,.000,.062,.000,.062,.000,.062,.000,.056,0,98.3,71.2,-8
Mike Ford,4,229,1.7,2,2,1,0,0,0,0,0,1,50.0,0,0.0,0,1,.000,.049,.000,.049,.000,.069,.000,.051,0,100.2,74.9,53
Seby Zavala,4,171,2.3,2,1,0,0,0,0,0,0,1,50.0,1,50.0,0,0,.000,0,.500,.500,.000,0,.345,.345,0,98.3,0,0
Coby Mayo,4,188,2.1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,99.5,0,0
Jung Hoo Lee,4,569,0.7,2,2,2,0,0,0,0,0,0,0.0,0,0.0,0,3,.000,.141,.000,.141,.000,.357,.000,.208,0,98.4,94.8,7
Oscar Colás,4,144,2.8,1,1,0,0,0,0,0,0,1,100.0,0,0.0,1,3,.000,0,.000,0,.000,0,.000,.000,0,100.0,0,0
Matt Duffy,4,31,12.9,1,0,0,0,0,0,0,0,0,0.0,1,100.0,0,0,0,0,1.000,1.000,0,0,.689,.689,0,98.9,0,0
José Azocar,3,291,1.0,1,1,1,1,1,0,0,0,0,0.0,0,0.0,1,3,1.000,.434,1.000,.434,1.000,.463,.882,.391,0,98.8,101.2,0
Joshua Palacios,3,307,1.0,2,2,1,0,0,0,0,0,1,50.0,0,0.0,1,2,.000,.279,.000,.279,.000,.301,.000,.257,0,98.4,104.3,4
Charles Leblanc,3,118,2.5,1,0,0,0,0,0,0,0,0,0.0,1,100.0,0,0,0,0,1.000,1.000,0,0,.689,.689,0,98.4,0,0
Aaron Schunk,3,371,0.8,1,1,0,0,0,0,0,0,1,100.0,0,0.0,2,3,.000,0,.000,0,.000,0,.000,.000,0,99.1,0,0
Mickey Gasper,3,92,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.2,0,0
Dylan Crews,3,520,0.6,1,1,0,0,0,0,0,0,1,100.0,0,0.0,1,3,.000,0,.000,0,.000,0,.000,.000,0,99.0,0,0
Jacob Hurtubise,3,281,1.1,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,2,.000,.197,.000,.197,.000,.255,.000,.181,0,98.4,82.7,25
Logan Driscoll,3,130,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98.5,0,0
Javier Sanoja,3,118,2.5,1,1,1,1,1,0,0,0,0,0.0,0,0.0,0,1,1.000,.426,1.000,.426,1.000,.500,.882,.409,0,100.6,85.8,6
Tony Kemp,3,37,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.1,0,0
Tomás Nido,3,506,0.6,1,1,0,0,0,0,0,0,1,100.0,0,0.0,2,3,.000,0,.000,0,.000,0,.000,.000,0,99.0,0,0
Drew Romo,3,189,1.6,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,1,.000,.067,.000,.067,.000,.072,.000,.060,0,98.3,75.7,-6
Kyren Paris,3,234,1.3,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,98.5,0,0
Brett Sullivan,3,49,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.2,0,0
Tristan Gray,3,123,2.4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,98.2,0,0
Cole Tucker,3,237,1.3,2,1,1,1,1,0,0,0,0,0.0,1,50.0,0,1,1.000,.433,1.000,.717,1.000,.463,.785,.541,0,99.8,86.5,3
Luke Williams,3,172,1.7,1,1,0,0,0,0,0,0,1,100.0,0,0.0,1,2,.000,0,.000,0,.000,0,.000,.000,0,99.5,0,0
Jack López,3,274,1.1,2,2,2,1,0,1,0,0,0,0.0,0,0.0,0,2,.500,.252,.500,.252,1.000,.290,.627,.234,0,98.7,93.4,19
David Villar,3,136,2.2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,98.5,0,0
Diego A. Castillo,3,36,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7,0,0
Oswald Peraza,3,40,7.5,1,1,0,0,0,0,0,0,1,100.0,0,0.0,0,0,.000,0,.000,0,.000,0,.000,.000,0,98.5,0,0
Billy McKinney,3,114,2.6,1,0,0,0,0,0,0,0,0,0.0,1,100.0,1,2,0,0,1.000,1.000,0,0,.689,.689,0,99.8,0,0
Ali Sánchez,3,338,0.9,1,1,0,0,0,0,0,0,1,100.0,0,0.0,1,1,.000,0,.000,0,.000,0,.000,.000,0,99.1,0,0
Darren Baker,3,39,7.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,98.6,0,0
Tyler Black,3,239,1.3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,99.1,0,0
Eric Wagaman,2,269,0.7,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,2,.000,.103,.000,.103,.000,.198,.000,.125,0,98.7,85.7,27
Aaron Hicks,2,284,0.7,1,1,0,0,0,0,0,0,1,100.0,0,0.0,1,1,.000,0,.000,0,.000,0,.000,.000,0,98.8,0,0
Forrest Wall,2,129,1.6,2,2,0,0,0,0,0,0,2,100.0,0,0.0,2,2,.000,0,.000,0,.000,0,.000,.000,0,98.3,0,0
Jorge Barrosa,2,62,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.2,0,0
Luis Urías,2,452,0.4,1,1,1,1,0,1,0,0,0,0.0,0,0.0,0,1,1.000,.523,1.000,.523,2.000,1.294,1.254,.757,1,98.9,101.4,23
David Bote,2,162,1.2,1,1,0,0,0,0,0,0,1,100.0,0,0.0,0,1,.000,0,.000,0,.000,0,.000,.000,0,98.3,0,0
Miguel Sanó,2,402,0.5,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,1,.000,.075,.000,.075,.000,.077,.000,.068,0,99.1,76.4,-37
Mason McCoy,2,232,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98.1,0,0
Cade Marlowe,2,34,5.9,1,0,0,0,0,0,0,0,0,0.0,1,100.0,1,1,0,0,1.000,1.000,0,0,.689,.689,0,98.4,0,0
Bryce Johnson,2,263,0.8,1,1,0,0,0,0,0,0,1,100.0,0,0.0,1,1,.000,0,.000,0,.000,0,.000,.000,0,98.3,0,0
Donovan Walton,2,96,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,98.7,0,0
Andrew Knizner,2,360,0.6,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,1,.000,.040,.000,.040,.000,.062,.000,.042,0,98.9,79.9,49
Chadwick Tromp,2,182,1.1,1,1,1,1,0,1,0,0,0,0.0,0,0.0,0,1,1.000,.609,1.000,.609,2.000,1.178,1.254,.744,1,98.6,106.9,17
Dustin Harris,2,23,8.7,1,1,0,0,0,0,0,0,1,100.0,0,0.0,1,2,.000,0,.000,0,.000,0,.000,.000,0,98.6,0,0
DaShawn Keirsey Jr.,2,50,4.0,1,1,1,1,1,0,0,0,0,0.0,0,0.0,0,2,1.000,.179,1.000,.179,1.000,.179,.882,.162,0,98.5,65.2,-45
Ehire Adrianza,2,118,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,0,0
Avisaíl García,2,186,1.1,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,1,.000,.114,.000,.114,.000,.123,.000,.106,0,98.7,75.3,-40
Davis Wendzel,2,170,1.2,1,1,1,1,1,0,0,0,0,0.0,0,0.0,0,1,1.000,.107,1.000,.107,1.000,.121,.882,.098,0,98.8,68.4,0
Travis Blankenhorn,2,122,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.6,0,0
Austin Wynns,2,75,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,99.4,0,0
José Devers,2,18,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98.9,0,0
Ryan Bliss,2,259,0.8,1,1,0,0,0,0,0,0,1,100.0,0,0.0,0,0,.000,0,.000,0,.000,0,.000,.000,0,98.1,0,0
Luis Vazquez,2,51,3.9,1,1,0,0,0,0,0,0,1,100.0,0,0.0,1,1,.000,0,.000,0,.000,0,.000,.000,0,98.2,0,0
Jason Delay,2,50,4.0,1,1,1,1,0,1,0,0,0,0.0,0,0.0,0,1,1.000,.420,1.000,.420,2.000,.719,1.254,.496,0,99.1,97.0,18
Luisangel Acuña,2,136,1.5,1,1,1,1,0,0,1,0,0,0.0,0,0.0,0,1,1.000,.686,1.000,.686,3.000,.776,1.590,.637,0,99.1,104.4,8
Nick Allen,2,356,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99.0,0,0
Chuckie Robinson,2,298,0.7,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,2,.000,.954,.000,.954,.000,1.121,.000,.912,0,98.7,96.8,13
Bligh Madris,2,275,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,98.5,0,0
Jamie Westbrook,2,200,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.2,0,0
Isaac Collins,1,87,1.1,1,1,0,0,0,0,0,0,1,100.0,0,0.0,1,1,.000,0,.000,0,.000,0,.000,.000,0,98.5,0,0
Brooks Baldwin,1,426,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98.5,0,0
Cal Stevenson,1,102,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.1,0,0
Ryan McKenna,1,52,1.9,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,1,.000,.629,.000,.629,.000,1.056,.000,.686,1,98.2,108.2,16
Jahmai Jones,1,152,0.7,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,1,.000,.089,.000,.089,.000,.230,.000,.127,0,98.1,91.5,30
Kameron Misner,1,65,1.5,1,1,1,1,1,0,0,0,0,0.0,0,0.0,0,1,1.000,.971,1.000,.971,1.000,1.097,.882,.902,0,100.8,88.0,16
Samad Taylor,1,14,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.7,0,0
Nick Yorke,1,174,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99.1,0,0
Trey Cabbage,1,336,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.1,0,0
Buddy Kennedy,1,132,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.3,0,0
Gustavo Campero,1,177,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98.3,0,0
Blake Sabol,1,124,0.8,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,1,.000,.303,.000,.303,.000,.431,.000,.310,0,98.1,89.0,21
Jonatan Clase,1,267,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98.0,0,0
Johnathan Rodriguez,1,175,0.6,1,1,0,0,0,0,0,0,1,100.0,0,0.0,0,0,.000,0,.000,0,.000,0,.000,.000,0,98.1,0,0
Adael Amador,1,119,0.8,1,1,0,0,0,0,0,0,1,100.0,0,0.0,1,1,.000,0,.000,0,.000,0,.000,.000,0,98.9,0,0
Jon Berti,1,271,0.4,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,1,.000,.080,.000,.080,.000,.094,.000,.075,0,98.0,71.9,-21
Braden Shewmake,1,214,0.5,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0,1,.000,.166,.000,.166,.000,.167,.000,.149,0,98.1,77.1,-49
César Salazar,1,111,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.2,0,0
Zach Remillard,1,151,0.7,1,1,0,0,0,0,0,0,1,100.0,0,0.0,1,1,.000,0,.000,0,.000,0,.000,.000,0,99.0,0,0
Aramis Garcia,1,36,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98.3,0,0
